Advertiser ID,Advertiser Name,Primary Region,Membership Status,Datafeed Format,Feed ID,Feed Name,Language,Vertical,Last Imported,Last Checked,No of products,URL
"121096","Juntos Affiliates","US","Not Joined","Google","F1827","","English","Retail","2026-06-13 14:36:30","2026-06-13 14:36:30","98","https://ui.awin.com/productdata-darwin-download/publisher/2933261/fa0ea60ea5f17aca3a0224f06ab4d131/1/feed/F1827.csv.gz"
"120890","Azomalli Tea","US","Not Joined","Google","F1829","","English","Retail","2026-06-13 13:40:29","2026-06-13 13:40:29","8","https://ui.awin.com/productdata-darwin-download/publisher/2933261/fa0ea60ea5f17aca3a0224f06ab4d131/1/feed/F1829.csv.gz"
"120451","JOLTBOLT","GB","Not Joined","Google","F1832","","English","Retail","2026-06-13 14:47:28","2026-06-13 14:47:28","21","https://ui.awin.com/productdata-darwin-download/publisher/2933261/fa0ea60ea5f17aca3a0224f06ab4d131/1/feed/F1832.csv.gz"
"121298","Everdry official affiliate","US","Not Joined","Google","F1837","","English","Retail","2026-06-13 13:38:16","2026-06-13 13:38:16","117","https://ui.awin.com/productdata-darwin-download/publisher/2933261/fa0ea60ea5f17aca3a0224f06ab4d131/1/feed/F1837.csv.gz"
"121316","Red Run","GB","Not Joined","Google","F1856","","English","Retail","2026-06-13 14:43:34","2026-06-13 14:43:34","844","https://ui.awin.com/productdata-darwin-download/publisher/2933261/fa0ea60ea5f17aca3a0224f06ab4d131/1/feed/F1856.csv.gz"
"121192","Pillow Factory","GB","Not Joined","Google","F1862","","English","Retail","2026-06-13 15:17:58","2026-06-13 15:17:58","668","https://ui.awin.com/productdata-darwin-download/publisher/2933261/fa0ea60ea5f17aca3a0224f06ab4d131/1/feed/F1862.csv.gz"
"121338","Isme Swim","US","Not Joined","Google","F1865","","English","Retail","2026-06-13 13:40:49","2026-06-13 13:40:49","388","https://ui.awin.com/productdata-darwin-download/publisher/2933261/fa0ea60ea5f17aca3a0224f06ab4d131/1/feed/F1865.csv.gz"
"121388","Bloom & Wall – Designer Peel & Stick Wallpapers","US","Not Joined","Google","F1877","","English","Retail","2026-06-13 13:45:29","2026-06-13 13:45:29","19283","https://ui.awin.com/productdata-darwin-download/publisher/2933261/fa0ea60ea5f17aca3a0224f06ab4d131/1/feed/F1877.csv.gz"
"101517","Scottish Fine Soaps UK","GB","Not Joined","Google","F1886","","English","Retail","2026-06-13 14:34:01","2026-06-13 14:34:01","190","https://ui.awin.com/productdata-darwin-download/publisher/2933261/fa0ea60ea5f17aca3a0224f06ab4d131/1/feed/F1886.csv.gz"
"121382","LOTFLY - lotflycare.com","US","Not Joined","Google","F1914","","English","Retail","2026-06-13 14:55:04","2026-06-13 14:55:04","116","https://ui.awin.com/productdata-darwin-download/publisher/2933261/fa0ea60ea5f17aca3a0224f06ab4d131/1/feed/F1914.csv.gz"
"121340","Unisoar","US","Not Joined","Google","F1932","","English","Retail","2026-06-13 14:43:54","2026-06-13 14:43:54","93","https://ui.awin.com/productdata-darwin-download/publisher/2933261/fa0ea60ea5f17aca3a0224f06ab4d131/1/feed/F1932.csv.gz"
"38418","Pro Espresso","GB","Not Joined","Google","F1937","","English","Retail","2026-06-13 14:17:26","2026-06-13 14:17:26","82","https://ui.awin.com/productdata-darwin-download/publisher/2933261/fa0ea60ea5f17aca3a0224f06ab4d131/1/feed/F1937.csv.gz"
"121288","Fazari","US","Not Joined","Google","F1956","","English","Retail","2025-12-08 02:53:37","2025-12-08 02:53:37","236","https://ui.awin.com/productdata-darwin-download/publisher/2933261/fa0ea60ea5f17aca3a0224f06ab4d131/1/feed/F1956.csv.gz"
"121696","Coziwow","US","Not Joined","Google","F1957","","English","Retail","2026-06-13 14:08:59","2026-06-13 14:08:59","244","https://ui.awin.com/productdata-darwin-download/publisher/2933261/fa0ea60ea5f17aca3a0224f06ab4d131/1/feed/F1957.csv.gz"
"121596","AEKE PR","US","Not Joined","Google","F1958","","English","Retail","2026-06-13 14:30:52","2026-06-13 14:30:52","24","https://ui.awin.com/productdata-darwin-download/publisher/2933261/fa0ea60ea5f17aca3a0224f06ab4d131/1/feed/F1958.csv.gz"
"121742","That Tote Bag partners","US","Not Joined","Google","F1960","","English","Retail","2026-06-13 14:45:11","2026-06-13 14:45:11","13","https://ui.awin.com/productdata-darwin-download/publisher/2933261/fa0ea60ea5f17aca3a0224f06ab4d131/1/feed/F1960.csv.gz"
"121458","WOSPORTS","US","Not Joined","Google","F1980","","English","Retail","2026-06-13 14:18:22","2026-06-13 14:18:22","69","https://ui.awin.com/productdata-darwin-download/publisher/2933261/fa0ea60ea5f17aca3a0224f06ab4d131/1/feed/F1980.csv.gz"
"118553","Black Canyon Home & Body","US","Not Joined","Google","F1986","","English","Retail","2026-06-13 14:23:04","2026-06-13 14:23:04","11823","https://ui.awin.com/productdata-darwin-download/publisher/2933261/fa0ea60ea5f17aca3a0224f06ab4d131/1/feed/F1986.csv.gz"
"121896","Bella Maison USA Affiliate Program","US","Not Joined","Google","F1992","","English","Retail","2026-06-13 14:07:15","2026-06-13 14:07:15","732","https://ui.awin.com/productdata-darwin-download/publisher/2933261/fa0ea60ea5f17aca3a0224f06ab4d131/1/feed/F1992.csv.gz"
"121620","Pawp Culture","US","Not Joined","Google","F1993","","English","Retail","2026-06-13 13:50:41","2026-06-13 13:50:41","12","https://ui.awin.com/productdata-darwin-download/publisher/2933261/fa0ea60ea5f17aca3a0224f06ab4d131/1/feed/F1993.csv.gz"
"114094","Mint Outdoor","GB","Not Joined","Google","F2016","","English","Retail","2026-06-13 13:58:52","2026-06-13 13:58:52","188","https://ui.awin.com/productdata-darwin-download/publisher/2933261/fa0ea60ea5f17aca3a0224f06ab4d131/1/feed/F2016.csv.gz"
"121546","Furniture Store","GB","Not Joined","Google","F2028","","English","Retail","2026-06-13 15:00:53","2026-06-13 15:00:53","3230","https://ui.awin.com/productdata-darwin-download/publisher/2933261/fa0ea60ea5f17aca3a0224f06ab4d131/1/feed/F2028.csv.gz"
"48313","Branded Beauty Affiliate Programme","GB","Not Joined","Google","F2036","","English","Retail","2026-06-13 15:36:17","2026-06-13 15:36:17","7700","https://ui.awin.com/productdata-darwin-download/publisher/2933261/fa0ea60ea5f17aca3a0224f06ab4d131/1/feed/F2036.csv.gz"
"113182","Giftomory","US","Not Joined","Google","F2100","","English","Retail","2026-06-13 15:10:20","2026-06-13 15:10:20","109079","https://ui.awin.com/productdata-darwin-download/publisher/2933261/fa0ea60ea5f17aca3a0224f06ab4d131/1/feed/F2100.csv.gz"
"116299","Atelier du diamant","FR","Not Joined","Google","F2115","","French","Retail","2026-06-13 14:24:20","2026-06-13 14:24:20","28022","https://ui.awin.com/productdata-darwin-download/publisher/2933261/fa0ea60ea5f17aca3a0224f06ab4d131/1/feed/F2115.csv.gz"
"122276","ATOTO","US","Not Joined","Google","F2118","","English","Retail","2026-06-13 14:49:22","2026-06-13 14:49:22","1742","https://ui.awin.com/productdata-darwin-download/publisher/2933261/fa0ea60ea5f17aca3a0224f06ab4d131/1/feed/F2118.csv.gz"
"122368","Hula Daddy Kona Coffee","US","Not Joined","Google","F2140","","English","Retail","2026-06-13 13:59:57","2026-06-13 13:59:57","65","https://ui.awin.com/productdata-darwin-download/publisher/2933261/fa0ea60ea5f17aca3a0224f06ab4d131/1/feed/F2140.csv.gz"
"122382","Watch Enclave Affiliate Programme","GB","Not Joined","Google","F2150","","English","Retail","2026-06-13 15:18:10","2026-06-13 15:18:10","975","https://ui.awin.com/productdata-darwin-download/publisher/2933261/fa0ea60ea5f17aca3a0224f06ab4d131/1/feed/F2150.csv.gz"
"122444","InStock UK","GB","Not Joined","Google","F2189","","English","Retail","2026-06-13 15:38:28","2026-06-13 15:38:28","222717","https://ui.awin.com/productdata-darwin-download/publisher/2933261/fa0ea60ea5f17aca3a0224f06ab4d131/1/feed/F2189.csv.gz"
"122490","FLOWSTEAM","NL","Not Joined","Google","F2193","","Dutch","Retail","2026-06-13 14:12:32","2026-06-13 14:12:32","18","https://ui.awin.com/productdata-darwin-download/publisher/2933261/fa0ea60ea5f17aca3a0224f06ab4d131/1/feed/F2193.csv.gz"
"121412","The Foam People","GB","Not Joined","Google","F2201","","English","Retail","2026-06-13 13:57:13","2026-06-13 13:57:13","1230","https://ui.awin.com/productdata-darwin-download/publisher/2933261/fa0ea60ea5f17aca3a0224f06ab4d131/1/feed/F2201.csv.gz"
"121948","Fra' Mani","US","Not Joined","Google","F2216","","English","Retail","2026-06-13 14:26:52","2026-06-13 14:26:52","35","https://ui.awin.com/productdata-darwin-download/publisher/2933261/fa0ea60ea5f17aca3a0224f06ab4d131/1/feed/F2216.csv.gz"
"122762","meri select","GB","Not Joined","Google","F2224","","English","Retail","2026-06-13 14:04:56","2026-06-13 14:04:56","66","https://ui.awin.com/productdata-darwin-download/publisher/2933261/fa0ea60ea5f17aca3a0224f06ab4d131/1/feed/F2224.csv.gz"
"121804","SONNI Affiliate Program","US","Not Joined","Google","F2225","","English","Retail","2026-06-13 14:13:47","2026-06-13 14:13:47","22","https://ui.awin.com/productdata-darwin-download/publisher/2933261/fa0ea60ea5f17aca3a0224f06ab4d131/1/feed/F2225.csv.gz"
"122824","Lets Buy Books","GB","Not Joined","Google","F2239","","English","Retail","2026-06-13 14:56:05","2026-06-13 14:56:05","6175","https://ui.awin.com/productdata-darwin-download/publisher/2933261/fa0ea60ea5f17aca3a0224f06ab4d131/1/feed/F2239.csv.gz"
"120846","UVILIZER Affiliates","US","Not Joined","Google","F2249","","English","Retail","2026-06-13 13:37:39","2026-06-13 13:37:39","6","https://ui.awin.com/productdata-darwin-download/publisher/2933261/fa0ea60ea5f17aca3a0224f06ab4d131/1/feed/F2249.csv.gz"
"75674","Boxed2me","GB","Not Joined","Google","F2266","","English","Retail","2026-06-13 14:26:32","2026-06-13 14:26:32","7260","https://ui.awin.com/productdata-darwin-download/publisher/2933261/fa0ea60ea5f17aca3a0224f06ab4d131/1/feed/F2266.csv.gz"
"122922","ShadowGPS","US","Not Joined","Google","F2268","","English","Retail","2026-06-13 13:54:41","2026-06-13 13:54:41","9","https://ui.awin.com/productdata-darwin-download/publisher/2933261/fa0ea60ea5f17aca3a0224f06ab4d131/1/feed/F2268.csv.gz"
"122944","HealthyDerm","US","Not Joined","Google","F2291","","English","Retail","2026-06-13 14:23:54","2026-06-13 14:23:54","10","https://ui.awin.com/productdata-darwin-download/publisher/2933261/fa0ea60ea5f17aca3a0224f06ab4d131/1/feed/F2291.csv.gz"
"122840","SUNJOY EU","DE","Not Joined","Google","F2299","","German","Retail","2026-06-13 14:33:20","2026-06-13 14:33:20","98","https://ui.awin.com/productdata-darwin-download/publisher/2933261/fa0ea60ea5f17aca3a0224f06ab4d131/1/feed/F2299.csv.gz"
"122838","SUNJOY UK","GB","Not Joined","Google","F2300","","English","Retail","2026-06-13 14:18:05","2026-06-13 14:18:05","75","https://ui.awin.com/productdata-darwin-download/publisher/2933261/fa0ea60ea5f17aca3a0224f06ab4d131/1/feed/F2300.csv.gz"
"122972","Climax Change","NL","Not Joined","Google","F2304","","Dutch","Retail","2026-06-13 13:50:17","2026-06-13 13:50:17","45","https://ui.awin.com/productdata-darwin-download/publisher/2933261/fa0ea60ea5f17aca3a0224f06ab4d131/1/feed/F2304.csv.gz"
"21251","Lyfespan","GB","Not Joined","Google","F2306","","English","Retail","2026-06-13 15:10:39","2026-06-13 15:10:39","284","https://ui.awin.com/productdata-darwin-download/publisher/2933261/fa0ea60ea5f17aca3a0224f06ab4d131/1/feed/F2306.csv.gz"
"122456","ROCKBROS","DE","Not Joined","Google","F2308","","German","Retail","2026-06-13 14:46:55","2026-06-13 14:46:55","5335","https://ui.awin.com/productdata-darwin-download/publisher/2933261/fa0ea60ea5f17aca3a0224f06ab4d131/1/feed/F2308.csv.gz"
"69178","AKKO UK","FR","Not Joined","Google","F2334","","English","Retail","2026-06-13 14:23:13","2026-06-13 14:23:13","2664","https://ui.awin.com/productdata-darwin-download/publisher/2933261/fa0ea60ea5f17aca3a0224f06ab4d131/1/feed/F2334.csv.gz"
"122958","Mojo Fun","US","Not Joined","Google","F2343","","English","Retail","2026-06-13 14:40:19","2026-06-13 14:40:19","402","https://ui.awin.com/productdata-darwin-download/publisher/2933261/fa0ea60ea5f17aca3a0224f06ab4d131/1/feed/F2343.csv.gz"
"122644","Extreme Comfort","GB","Not Joined","Google","F2344","","English","Retail","2026-06-13 14:09:04","2026-06-13 14:09:04","392","https://ui.awin.com/productdata-darwin-download/publisher/2933261/fa0ea60ea5f17aca3a0224f06ab4d131/1/feed/F2344.csv.gz"
"122648","The Sleep People","GB","Not Joined","Google","F2345","","English","Retail","2026-06-13 14:46:31","2026-06-13 14:46:31","896","https://ui.awin.com/productdata-darwin-download/publisher/2933261/fa0ea60ea5f17aca3a0224f06ab4d131/1/feed/F2345.csv.gz"
"121884","Starlight Beds","GB","Not Joined","Google","F2346","","English","Retail","2026-06-13 13:58:14","2026-06-13 13:58:14","911","https://ui.awin.com/productdata-darwin-download/publisher/2933261/fa0ea60ea5f17aca3a0224f06ab4d131/1/feed/F2346.csv.gz"
"119965","Sitpack","DK","Not Joined","Google","F2347","","English","Retail","2026-06-13 14:22:05","2026-06-13 14:22:05","48","https://ui.awin.com/productdata-darwin-download/publisher/2933261/fa0ea60ea5f17aca3a0224f06ab4d131/1/feed/F2347.csv.gz"
"122468","Layermor","US","Not Joined","Google","F2348","","English","Retail","2026-06-13 14:51:36","2026-06-13 14:51:36","7","https://ui.awin.com/productdata-darwin-download/publisher/2933261/fa0ea60ea5f17aca3a0224f06ab4d131/1/feed/F2348.csv.gz"
"101763","Mirlux Spiegels Affiliate","NL","Not Joined","Google","F2359","","Dutch","Retail","2026-06-13 11:00:59","2026-06-13 11:00:59","186","https://ui.awin.com/productdata-darwin-download/publisher/2933261/fa0ea60ea5f17aca3a0224f06ab4d131/1/feed/F2359.csv.gz"
"122666","Artless Forever","US","Not Joined","Google","F2361","","English","Retail","2026-06-13 15:17:38","2026-06-13 15:17:38","548","https://ui.awin.com/productdata-darwin-download/publisher/2933261/fa0ea60ea5f17aca3a0224f06ab4d131/1/feed/F2361.csv.gz"
"123248","Opulensi Perfumes Lattafa Sapil Anfar","GB","Not Joined","Google","F2362","","English","Retail","2026-06-13 13:38:31","2026-06-13 13:38:31","595","https://ui.awin.com/productdata-darwin-download/publisher/2933261/fa0ea60ea5f17aca3a0224f06ab4d131/1/feed/F2362.csv.gz"
"123074","hugmoom curtains","US","Not Joined","Google","F2363","","English","Retail","2026-06-13 14:20:05","2026-06-13 14:20:05","1935","https://ui.awin.com/productdata-darwin-download/publisher/2933261/fa0ea60ea5f17aca3a0224f06ab4d131/1/feed/F2363.csv.gz"
"122946","COLAMY","US","Not Joined","Google","F2376","","English","Retail","2026-06-13 15:01:16","2026-06-13 15:01:16","202","https://ui.awin.com/productdata-darwin-download/publisher/2933261/fa0ea60ea5f17aca3a0224f06ab4d131/1/feed/F2376.csv.gz"
"107838","Magicshine","US","Not Joined","Google","F2387","","English","Retail","2026-06-13 14:33:44","2026-06-13 14:33:44","400","https://ui.awin.com/productdata-darwin-download/publisher/2933261/fa0ea60ea5f17aca3a0224f06ab4d131/1/feed/F2387.csv.gz"
"123388","PawFurEver","US","Not Joined","Google","F2408","","English","Retail","2026-05-22 10:01:41","2026-05-22 10:01:41","467","https://ui.awin.com/productdata-darwin-download/publisher/2933261/fa0ea60ea5f17aca3a0224f06ab4d131/1/feed/F2408.csv.gz"
"116853","Curo Skin","GB","Not Joined","Google","F2411","","English","Retail","2026-06-13 14:23:22","2026-06-13 14:23:22","12","https://ui.awin.com/productdata-darwin-download/publisher/2933261/fa0ea60ea5f17aca3a0224f06ab4d131/1/feed/F2411.csv.gz"
"123146","Lilo's Nature","NL","Not Joined","Google","F2413","","Dutch","Retail","2026-06-13 14:36:06","2026-06-13 14:36:06","552","https://ui.awin.com/productdata-darwin-download/publisher/2933261/fa0ea60ea5f17aca3a0224f06ab4d131/1/feed/F2413.csv.gz"
"109952","Andyanand US","US","Not Joined","Google","F2432","","English","Retail","2026-06-13 14:46:31","2026-06-13 14:46:31","324","https://ui.awin.com/productdata-darwin-download/publisher/2933261/fa0ea60ea5f17aca3a0224f06ab4d131/1/feed/F2432.csv.gz"
"114180","Sinocare","GB","Not Joined","Google","F2468","","English","Retail","2026-06-13 14:09:41","2026-06-13 14:09:41","107","https://ui.awin.com/productdata-darwin-download/publisher/2933261/fa0ea60ea5f17aca3a0224f06ab4d131/1/feed/F2468.csv.gz"
"46851","Geepas Partner Program","GB","Not Joined","Google","F2475","","English","Retail","2026-06-13 14:06:45","2026-06-13 14:06:45","1181","https://ui.awin.com/productdata-darwin-download/publisher/2933261/fa0ea60ea5f17aca3a0224f06ab4d131/1/feed/F2475.csv.gz"
"123670","Aesthetic","US","Not Joined","Google","F2492","","English","Retail","2026-06-13 14:38:23","2026-06-13 14:38:23","677","https://ui.awin.com/productdata-darwin-download/publisher/2933261/fa0ea60ea5f17aca3a0224f06ab4d131/1/feed/F2492.csv.gz"
"41374","yesshop","IT","Not Joined","Google","F2498","","Italian","Retail","2026-06-13 11:15:48","2026-06-13 11:15:48","1327","https://ui.awin.com/productdata-darwin-download/publisher/2933261/fa0ea60ea5f17aca3a0224f06ab4d131/1/feed/F2498.csv.gz"
"123802","Drive Fast Ambassador Program","US","Not Joined","Google","F2516","","English","Retail","2026-06-13 14:06:55","2026-06-13 14:06:55","91","https://ui.awin.com/productdata-darwin-download/publisher/2933261/fa0ea60ea5f17aca3a0224f06ab4d131/1/feed/F2516.csv.gz"
"120784","Breck and Grier","US","Not Joined","Google","F2519","","English","Retail","2026-06-13 13:36:27","2026-06-13 13:36:27","66","https://ui.awin.com/productdata-darwin-download/publisher/2933261/fa0ea60ea5f17aca3a0224f06ab4d131/1/feed/F2519.csv.gz"
"123666","MOJAWA, LLC","US","Not Joined","Google","F2526","","English","Retail","2026-06-13 14:03:41","2026-06-13 14:03:41","28","https://ui.awin.com/productdata-darwin-download/publisher/2933261/fa0ea60ea5f17aca3a0224f06ab4d131/1/feed/F2526.csv.gz"
"123234","INGNOK","US","Not Joined","Google","F2531","","English","Retail","2026-06-13 14:11:13","2026-06-13 14:11:13","9","https://ui.awin.com/productdata-darwin-download/publisher/2933261/fa0ea60ea5f17aca3a0224f06ab4d131/1/feed/F2531.csv.gz"
"52625","LuxeCosy DE","DE","Not Joined","Google","F2534","","German","Retail","2026-06-13 13:38:24","2026-06-13 13:38:24","308","https://ui.awin.com/productdata-darwin-download/publisher/2933261/fa0ea60ea5f17aca3a0224f06ab4d131/1/feed/F2534.csv.gz"
"92029","Thrivous","US","Not Joined","Google","F2537","","English","Retail","2026-06-13 13:54:49","2026-06-13 13:54:49","18","https://ui.awin.com/productdata-darwin-download/publisher/2933261/fa0ea60ea5f17aca3a0224f06ab4d131/1/feed/F2537.csv.gz"
"123396","Ready Steady Bed","GB","Not Joined","Google","F2540","","English","Retail","2026-06-13 14:14:21","2026-06-13 14:14:21","246","https://ui.awin.com/productdata-darwin-download/publisher/2933261/fa0ea60ea5f17aca3a0224f06ab4d131/1/feed/F2540.csv.gz"
"123708","The Vintage Realm","US","Not Joined","Google","F2572","","English","Retail","2026-06-13 14:28:23","2026-06-13 14:28:23","21444","https://ui.awin.com/productdata-darwin-download/publisher/2933261/fa0ea60ea5f17aca3a0224f06ab4d131/1/feed/F2572.csv.gz"
